,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
grunt,4,17,trout,3,brunt,1,grunt,,,,,,,,,,
guard,5,20,shard,3,award,2,board,1,guard,,,,,,,,
guava,4,64,clash,2,foamy,1,guava,,,,,,,,,,
guess,4,106,olden,8,hecks,1,guess,,,,,,,,,,
guest,4,54,sleet,3,chest,2,guest,,,,,,,,,,
guide,4,53,singe,3,glide,1,guide,,,,,,,,,,
guild,3,130,sling,1,guild,,,,,,,,,,,,
guile,4,53,singe,3,glide,1,guile,,,,,,,,,,
guilt,4,64,hoist,6,flung,1,guilt,,,,,,,,,,
guise,3,53,singe,1,guise,,,,,,,,,,,,
gulch,3,194,lousy,2,gulch,,,,,,,,,,,,
gully,5,194,lousy,6,badly,2,fully,1,gully,,,,,,,,
gumbo,4,194,lousy,3,buxom,2,gumbo,,,,,,,,,,
gummy,5,194,lousy,19,nymph,3,madge,1,gummy,,,,,,,,
guppy,4,194,lousy,19,nymph,2,guppy,,,,,,,,,,
gusto,3,24,south,1,gusto,,,,,,,,,,,,
gusty,4,24,south,4,algid,1,gusty,,,,,,,,,,
gypsy,3,194,lousy,1,gypsy,,,,,,,,,,,,
habit,3,17,taint,1,habit,,,,,,,,,,,,
hairy,5,17,rabid,3,cairn,2,fairy,1,hairy,,,,,,,,
halve,4,42,angle,6,sulph,1,halve,,,,,,,,,,
handy,4,118,salon,10,chynd,1,handy,,,,,,,,,,
happy,5,118,salon,19,dumky,4,bacha,1,happy,,,,,,,,
hardy,4,60,carol,9,hydra,1,hardy,,,,,,,,,,
harem,3,45,paler,3,harem,,,,,,,,,,,,
harpy,4,60,carol,9,hydra,1,harpy,,,,,,,,,,
harry,4,60,carol,9,hydra,1,harry,,,,,,,,,,
harsh,4,60,carol,9,hydra,1,harsh,,,,,,,,,,
haste,4,10,saute,6,bacha,1,haste,,,,,,,,,,
hasty,3,15,nasty,3,hasty,,,,,,,,,,,,
hatch,6,55,talon,11,mutch,5,cowps,2,batch,1,hatch,,,,,,
hater,4,14,later,4,cahow,1,hater,,,,,,,,,,
haunt,4,55,talon,5,dight,1,haunt,,,,,,,,,,
haute,3,10,saute,1,haute,,,,,,,,,,,,
haven,4,55,clean,4,hawks,1,haven,,,,,,,,,,
havoc,4,118,salon,2,bayou,1,havoc,,,,,,,,,,
hazel,5,55,clean,8,bagel,3,ephas,1,hazel,,,,,,,,
heady,3,10,leach,2,heady,,,,,,,,,,,,
heard,4,10,ready,2,beard,1,heard,,,,,,,,,,
heart,2,3,heart,,,,,,,,,,,,,,
heath,3,3,death,1,heath,,,,,,,,,,,,
heave,3,40,shale,1,heave,,,,,,,,,,,,
heavy,4,10,leach,2,heady,1,heavy,,,,,,,,,,
hedge,4,80,louse,8,dench,1,hedge,,,,,,,,,,
hefty,3,11,petty,3,hefty,,,,,,,,,,,,
heist,3,14,edict,2,heist,,,,,,,,,,,,
helix,3,38,deign,1,helix,,,,,,,,,,,,
hello,5,106,olden,3,below,2,cello,1,hello,,,,,,,,
hence,4,80,louse,8,dench,1,hence,,,,,,,,,,
heron,3,92,loser,1,heron,,,,,,,,,,,,
hilly,5,130,sling,15,dilly,4,fowth,1,hilly,,,,,,,,
hinge,4,53,singe,2,binge,1,hinge,,,,,,,,,,
hippo,4,130,sling,17,pyoid,1,hippo,,,,,,,,,,
hippy,4,130,sling,17,pyoid,2,hippy,,,,,,,,,,
hitch,3,64,hoist,1,hitch,,,,,,,,,,,,
hoard,3,20,shard,1,hoard,,,,,,,,,,,,
hobby,4,194,lousy,16,dhows,1,hobby,,,,,,,,,,
hoist,2,64,hoist,,,,,,,,,,,,,,
holly,5,194,lousy,10,gelds,3,aflaj,1,holly,,,,,,,,
homer,4,92,loser,17,whomp,1,homer,,,,,,,,,,
honey,4,106,olden,4,mensh,1,honey,,,,,,,,,,
honor,4,61,curry,3,donor,1,honor,,,,,,,,,,
horde,4,38,rouse,5,ganch,1,horde,,,,,,,,,,
horny,3,61,curry,2,horny,,,,,,,,,,,,
horse,3,38,rouse,2,horse,,,,,,,,,,,,
hotel,3,54,sleet,3,hotel,,,,,,,,,,,,
hotly,4,47,shout,3,botch,1,hotly,,,,,,,,,,
hound,4,194,lousy,12,dench,1,hound,,,,,,,,,,
house,3,80,louse,2,house,,,,,,,,,,,,
hovel,4,106,olden,4,vowel,1,hovel,,,,,,,,,,
hover,4,92,loser,17,whomp,1,hover,,,,,,,,,,
howdy,4,194,lousy,16,dhows,1,howdy,,,,,,,,,,
human,3,118,salon,1,human,,,,,,,,,,,,
humid,4,130,sling,17,pyoid,2,humid,,,,,,,,,,
humor,3,61,curry,1,humor,,,,,,,,,,,,
humph,4,194,lousy,5,hemps,1,humph,,,,,,,,,,
humus,3,194,lousy,2,humus,,,,,,,,,,,,
hunch,4,194,lousy,5,hemps,1,hunch,,,,,,,,,,
hunky,4,194,lousy,19,nymph,1,hunky,,,,,,,,,,
hurry,4,61,curry,2,furry,1,hurry,,,,,,,,,,
husky,4,194,lousy,7,shmek,1,husky,,,,,,,,,,
hussy,4,194,lousy,2,fussy,1,hussy,,,,,,,,,,
hutch,5,47,shout,3,butch,2,dutch,1,hutch,,,,,,,,
hydro,3,61,curry,1,hydro,,,,,,,,,,,,
hyena,4,55,clean,3,amend,1,hyena,,,,,,,,,,
hymen,4,106,olden,5,meshy,1,hymen,,,,,,,,,,
hyper,5,92,loser,17,fundy,2,cyber,1,hyper,,,,,,,,
icily,2,8,icily,,,,,,,,,,,,,,
icing,3,8,icily,1,icing,,,,,,,,,,,,
ideal,2,1,ideal,,,,,,,,,,,,,,
idiom,3,8,icily,1,idiom,,,,,,,,,,,,
idiot,3,4,ingot,1,idiot,,,,,,,,,,,,
idler,2,3,idler,,,,,,,,,,,,,,
idyll,3,8,icily,1,idyll,,,,,,,,,,,,
igloo,3,8,icily,1,igloo,,,,,,,,,,,,
iliac,2,2,iliac,,,,,,,,,,,,,,
image,2,2,image,,,,,,,,,,,,,,
imbue,2,2,imbue,,,,,,,,,,,,,,
impel,2,2,impel,,,,,,,,,,,,,,
imply,3,8,icily,1,imply,,,,,,,,,,,,
inane,3,2,image,1,inane,,,,,,,,,,,,
inbox,3,8,icily,1,inbox,,,,,,,,,,,,
incur,2,2,incur,,,,,,,,,,,,,,
index,3,2,impel,1,index,,,,,,,,,,,,
inept,2,3,inept,,,,,,,,,,,,,,
inert,2,2,inert,,,,,,,,,,,,,,
infer,3,3,idler,2,infer,,,,,,,,,,,,
ingot,2,4,ingot,,,,,,,,,,,,,,
inlay,3,2,iliac,1,inlay,,,,,,,,,,,,
inlet,3,3,inept,1,inlet,,,,,,,,,,,,
inner,4,3,idler,2,infer,1,inner,,,,,,,,,,
input,3,4,ingot,1,input,,,,,,,,,,,,
inter,3,2,inert,1,inter,,,,,,,,,,,,
intro,2,1,intro,,,,,,,,,,,,,,
ionic,3,8,icily,1,ionic,,,,,,,,,,,,
irate,1,,,,,,,,,,,,,,,,
irony,2,1,irony,,,,,,,,,,,,,,
islet,3,3,inept,1,islet,,,,,,,,,,,,
issue,3,2,imbue,1,issue,,,,,,,,,,,,
itchy,3,4,ingot,1,itchy,,,,,,,,,,,,
ivory,3,2,incur,1,ivory,,,,,,,,,,,,
jaunt,4,55,talon,5,dight,2,jaunt,,,,,,,,,,
jazzy,5,118,salon,19,dumky,4,bacha,1,jazzy,,,,,,,,
jelly,5,106,olden,14,shell,2,belly,1,jelly,,,,,,,,
jerky,5,92,loser,14,durry,3,amuck,2,jerky,,,,,,,,
jetty,3,11,petty,1,jetty,,,,,,,,,,,,
jewel,4,106,olden,7,beech,2,jewel,,,,,,,,,,
jiffy,4,130,sling,17,pyoid,2,jiffy,,,,,,,,,,
joint,3,64,hoist,2,joint,,,,,,,,,,,,
joist,4,64,hoist,3,foist,2,joist,,,,,,,,,,
joker,5,92,loser,17,whomp,8,gucky,1,joker,,,,,,,,
jolly,5,194,lousy,10,gelds,3,aflaj,1,jolly,,,,,,,,
joust,3,47,shout,1,joust,,,,,,,,,,,,
judge,5,80,louse,9,undug,3,abaft,1,judge,,,,,,,,
juice,4,53,singe,11,child,2,juice,,,,,,,,,,
juicy,4,130,sling,6,chowk,1,juicy,,,,,,,,,,
jumbo,5,194,lousy,3,buxom,2,gumbo,1,jumbo,,,,,,,,
jumpy,5,194,lousy,19,nymph,2,dumpy,1,jumpy,,,,,,,,
junta,3,15,nasty,1,junta,,,,,,,,,,,,
junto,3,24,south,1,junto,,,,,,,,,,,,
juror,4,61,curry,2,furor,1,juror,,,,,,,,,,
kappa,4,118,salon,19,dumky,1,kappa,,,,,,,,,,
karma,4,60,carol,9,hydra,2,karma,,,,,,,,,,
kayak,4,118,salon,19,dumky,1,kayak,,,,,,,,,,
kebab,4,55,clean,2,essay,1,kebab,,,,,,,,,,
khaki,3,14,slain,1,khaki,,,,,,,,,,,,
kinky,5,130,sling,13,pinch,3,dumky,1,kinky,,,,,,,,
kiosk,4,130,sling,7,comfy,1,kiosk,,,,,,,,,,
kitty,4,17,ditty,3,bitty,2,kitty,,,,,,,,,,
knack,4,64,clash,3,aback,2,knack,,,,,,,,,,
knave,4,40,shale,9,advew,1,knave,,,,,,,,,,
knead,3,55,clean,2,knead,,,,,,,,,,,,
kneed,3,106,olden,3,kneed,,,,,,,,,,,,
kneel,3,106,olden,1,kneel,,,,,,,,,,,,
knelt,4,54,sleet,2,dwelt,1,knelt,,,,,,,,,,
knife,4,53,singe,4,chowk,1,knife,,,,,,,,,,
knock,4,194,lousy,4,chawk,1,knock,,,,,,,,,,
knoll,4,194,lousy,12,bacon,1,knoll,,,,,,,,,,
known,4,194,lousy,4,chawk,1,known,,,,,,,,,,
koala,4,64,clash,3,loamy,1,koala,,,,,,,,,,
krill,3,25,brink,1,krill,,,,,,,,,,,,
label,4,55,clean,8,bagel,1,label,,,,,,,,,,
labor,3,60,carol,2,labor,,,,,,,,,,,,
laden,3,55,clean,1,laden,,,,,,,,,,,,
ladle,4,42,angle,4,abamp,1,ladle,,,,,,,,,,
lager,3,45,paler,2,lager,,,,,,,,,,,,
lance,3,42,angle,1,lance,,,,,,,,,,,,
lanky,4,118,salon,5,loyal,1,lanky,,,,,,,,,,
lapel,5,55,clean,8,bagel,3,ephas,1,lapel,,,,,,,,
lapse,4,42,angle,6,sulph,1,lapse,,,,,,,,,,
large,4,9,agree,2,barge,1,large,,,,,,,,,,
larva,3,60,carol,1,larva,,,,,,,,,,,,
lasso,3,118,salon,1,lasso,,,,,,,,,,,,
latch,4,55,talon,4,fault,1,latch,,,,,,,,,,
later,2,14,later,,,,,,,,,,,,,,
lathe,3,4,bathe,1,lathe,,,,,,,,,,,,
latte,3,10,saute,1,latte,,,,,,,,,,,,
laugh,4,118,salon,7,ghyll,1,laugh,,,,,,,,,,
layer,4,45,paler,2,lager,1,layer,,,,,,,,,,
leach,2,10,leach,,,,,,,,,,,,,,
leafy,3,10,leach,2,leafy,,,,,,,,,,,,
leaky,4,10,leach,2,leafy,1,leaky,,,,,,,,,,
leant,3,12,least,2,leant,,,,,,,,,,,,
leapt,4,12,least,2,leant,1,leapt,,,,,,,,,,
learn,3,10,ready,2,learn,,,,,,,,,,,,
lease,3,40,shale,1,lease,,,,,,,,,,,,
leash,3,10,leach,1,leash,,,,,,,,,,,,
least,2,12,least,,,,,,,,,,,,,,
leave,4,40,shale,10,bedim,1,leave,,,,,,,,,,
ledge,3,80,louse,1,ledge,,,,,,,,,,,,
leech,4,106,olden,14,shell,1,leech,,,,,,,,,,
leery,3,92,loser,1,leery,,,,,,,,,,,,
lefty,4,11,petty,3,hefty,1,lefty,,,,,,,,,,
legal,4,55,clean,5,degum,1,legal,,,,,,,,,,
leggy,4,106,olden,14,shell,1,leggy,,,,,,,,,,
lemon,3,106,olden,3,lemon,,,,,,,,,,,,
lemur,3,92,loser,1,lemur,,,,,,,,,,,,
leper,3,92,loser,2,leper,,,,,,,,,,,,
level,5,106,olden,7,beech,2,jewel,1,level,,,,,,,,
lever,4,92,loser,2,leper,1,lever,,,,,,,,,,
libel,4,38,deign,5,bicep,1,libel,,,,,,,,,,
liege,4,53,singe,3,bilge,1,liege,,,,,,,,,,
light,4,64,hoist,6,flawn,1,light,,,,,,,,,,
liken,4,38,deign,4,exfil,2,liken,,,,,,,,,,
lilac,4,41,anvil,3,daily,1,lilac,,,,,,,,,,
limbo,5,130,sling,15,dilly,2,civil,1,limbo,,,,,,,,
limit,4,64,hoist,4,linum,1,limit,,,,,,,,,,
linen,5,38,deign,4,exfil,2,liken,1,linen,,,,,,,,
liner,5,34,risen,5,acned,3,femal,1,liner,,,,,,,,
lingo,3,130,sling,2,lingo,,,,,,,,,,,,
lipid,4,130,sling,15,dilly,2,lipid,,,,,,,,,,
lithe,3,9,title,1,lithe,,,,,,,,,,,,
liver,5,34,risen,10,vifda,2,giver,1,liver,,,,,,,,
livid,5,130,sling,15,dilly,2,lipid,1,livid,,,,,,,,
llama,4,64,clash,8,punka,1,llama,,,,,,,,,,
loamy,3,64,clash,3,loamy,,,,,,,,,,,,
loath,2,2,loath,,,,,,,,,,,,,,
lobby,5,194,lousy,3,loopy,2,lowly,1,lobby,,,,,,,,
local,4,118,salon,9,focal,2,local,,,,,,,,,,
locus,3,194,lousy,1,locus,,,,,,,,,,,,
lodge,3,80,louse,1,lodge,,,,,,,,,,,,
lofty,4,24,south,3,booty,1,lofty,,,,,,,,,,
logic,3,130,sling,2,logic,,,,,,,,,,,,
login,4,130,sling,2,lingo,1,login,,,,,,,,,,
loopy,3,194,lousy,3,loopy,,,,,,,,,,,,
loose,3,80,louse,1,loose,,,,,,,,,,,,
lorry,3,61,curry,3,lorry,,,,,,,,,,,,
loser,2,92,loser,,,,,,,,,,,,,,
louse,2,80,louse,,,,,,,,,,,,,,
lousy,2,194,lousy,,,,,,,,,,,,,,
lover,3,92,loser,2,lover,,,,,,,,,,,,
lower,4,92,loser,2,lover,1,lower,,,,,,,,,,
lowly,4,194,lousy,3,loopy,2,lowly,,,,,,,,,,
loyal,4,118,salon,9,focal,2,loyal,,,,,,,,,,
lucid,4,130,sling,15,dilly,1,lucid,,,,,,,,,,
lucky,3,194,lousy,2,lucky,,,,,,,,,,,,
lumen,3,106,olden,1,lumen,,,,,,,,,,,,
lumpy,4,194,lousy,2,lucky,1,lumpy,,,,,,,,,,
lunar,3,60,carol,1,lunar,,,,,,,,,,,,
lunch,3,194,lousy,1,lunch,,,,,,,,,,,,
lunge,3,80,louse,1,lunge,,,,,,,,,,,,
lupus,3,194,lousy,1,lupus,,,,,,,,,,,,
lurch,3,61,curry,1,lurch,,,,,,,,,,,,
lurid,3,23,curio,1,lurid,,,,,,,,,,,,
lusty,4,24,south,4,algid,1,lusty,,,,,,,,,,
lying,3,130,sling,1,lying,,,,,,,,,,,,
lymph,3,194,lousy,2,lymph,,,,,,,,,,,,
lynch,4,194,lousy,2,lymph,1,lynch,,,,,,,,,,
lyric,3,23,curio,1,lyric,,,,,,,,,,,,
macaw,4,118,salon,19,dumky,2,macaw,,,,,,,,,,
macho,3,118,salon,3,macho,,,,,,,,,,,,
macro,3,60,carol,1,macro,,,,,,,,,,,,
madam,4,118,salon,19,dumky,1,madam,,,,,,,,,,
madly,5,118,salon,7,ghyll,2,badly,1,madly,,,,,,,,
mafia,4,41,anvil,5,combs,2,mafia,,,,,,,,,,
magic,4,41,anvil,5,combs,1,magic,,,,,,,,,,
magma,5,118,salon,19,dumky,2,macaw,1,magma,,,,,,,,
maize,3,10,alive,1,maize,,,,,,,,,,,,
major,4,60,carol,8,vampy,2,major,,,,,,,,,,
maker,5,45,paler,13,gawks,2,baker,1,maker,,,,,,,,
mambo,4,118,salon,3,macho,1,mambo,,,,,,,,,,
mamma,5,118,salon,19,dumky,2,gamma,1,mamma,,,,,,,,
mammy,4,118,salon,19,dumky,1,mammy,,,,,,,,,,
manga,4,118,salon,10,chynd,1,manga,,,,,,,,,,
mange,3,42,angle,1,mange,,,,,,,,,,,,
mango,4,118,salon,2,banjo,1,mango,,,,,,,,,,
mangy,4,118,salon,10,chynd,1,mangy,,,,,,,,,,
mania,4,41,anvil,5,combs,1,mania,,,,,,,,,,
manic,4,41,anvil,5,combs,1,manic,,,,,,,,,,
manly,4,118,salon,5,loyal,1,manly,,,,,,,,,,
manor,5,60,carol,8,vampy,2,major,1,manor,,,,,,,,
maple,4,42,angle,4,abamp,1,maple,,,,,,,,,,
march,3,60,carol,1,march,,,,,,,,,,,,
marry,4,60,carol,9,hydra,2,marry,,,,,,,,,,
marsh,4,60,carol,9,hydra,1,marsh,,,,,,,,,,
mason,3,118,salon,1,mason,,,,,,,,,,,,
masse,4,42,angle,8,cuspy,1,masse,,,,,,,,,,
match,4,55,talon,11,mutch,1,match,,,,,,,,,,
matey,4,25,cleat,3,eaten,1,matey,,,,,,,,,,
mauve,4,42,angle,8,cuspy,1,mauve,,,,,,,,,,
maxim,5,41,anvil,5,combs,2,mafia,1,maxim,,,,,,,,
maybe,4,42,angle,8,cuspy,1,maybe,,,,,,,,,,
mayor,4,60,carol,8,vampy,1,mayor,,,,,,,,,,
mealy,3,10,leach,1,mealy,,,,,,,,,,,,
meant,3,12,least,1,meant,,,,,,,,,,,,
meaty,3,3,death,1,meaty,,,,,,,,,,,,
mecca,3,55,clean,1,mecca,,,,,,,,,,,,
medal,4,55,clean,5,degum,1,medal,,,,,,,,,,
media,3,3,alien,2,media,,,,,,,,,,,,
medic,3,38,deign,1,medic,,,,,,,,,,,,
melee,5,80,louse,4,belly,2,delve,1,melee,,,,,,,,
melon,4,106,olden,3,lemon,1,melon,,,,,,,,,,
mercy,5,92,loser,14,durry,3,amuck,1,mercy,,,,,,,,
merge,4,38,rouse,6,venge,1,merge,,,,,,,,,,
merit,3,7,remit,1,merit,,,,,,,,,,,,
merry,5,92,loser,14,durry,3,bumfs,1,merry,,,,,,,,
metal,4,25,cleat,3,fetal,2,metal,,,,,,,,,,
meter,4,28,otter,4,mends,1,meter,,,,,,,,,,
metro,3,28,otter,2,metro,,,,,,,,,,,,
micro,3,23,curio,1,micro,,,,,,,,,,,,
midge,4,53,singe,3,bilge,1,midge,,,,,,,,,,
midst,3,64,hoist,1,midst,,,,,,,,,,,,
might,4,64,hoist,6,flawn,2,might,,,,,,,,,,
milky,5,130,sling,15,dilly,2,filmy,1,milky,,,,,,,,
mimic,5,130,sling,17,pyoid,3,crumb,1,mimic,,,,,,,,
mince,3,53,singe,2,mince,,,,,,,,,,,,
miner,5,34,risen,5,acned,3,femal,1,miner,,,,,,,,
minim,5,130,sling,13,pinch,3,dumky,1,minim,,,,,,,,
minor,4,23,curio,4,vangs,1,minor,,,,,,,,,,
minty,3,17,ditty,3,minty,,,,,,,,,,,,
minus,4,130,sling,2,bison,1,minus,,,,,,,,,,
mirth,4,4,birth,2,girth,1,mirth,,,,,,,,,,
miser,3,34,risen,2,miser,,,,,,,,,,,,
missy,4,130,sling,7,comfy,1,missy,,,,,,,,,,
mocha,4,118,salon,4,demic,1,mocha,,,,,,,,,,
modal,5,118,salon,9,focal,2,loyal,1,modal,,,,,,,,
model,3,106,olden,1,model,,,,,,,,,,,,
modem,3,106,olden,1,modem,,,,,,,,,,,,
mogul,3,194,lousy,1,mogul,,,,,,,,,,,,
moist,5,64,hoist,3,foist,2,joist,1,moist,,,,,,,,
molar,4,60,carol,4,flops,1,molar,,,,,,,,,,
moldy,4,194,lousy,10,gelds,1,moldy,,,,,,,,,,
money,4,106,olden,4,mensh,1,money,,,,,,,,,,
month,4,24,south,3,booth,1,month,,,,,,,,,,
moody,5,194,lousy,16,dhows,2,goody,1,moody,,,,,,,,
moose,4,80,louse,5,plong,1,moose,,,,,,,,,,
moral,3,60,carol,1,moral,,,,,,,,,,,,
moron,4,61,curry,4,demon,1,moron,,,,,,,,,,
morph,4,61,curry,4,demon,1,morph,,,,,,,,,,
mossy,4,194,lousy,2,bossy,1,mossy,,,,,,,,,,
motel,4,54,sleet,3,hotel,1,motel,,,,,,,,,,
motif,4,64,hoist,5,caxon,1,motif,,,,,,,,,,
motor,3,27,torus,3,motor,,,,,,,,,,,,
motto,4,24,south,3,booty,1,motto,,,,,,,,,,
moult,4,47,shout,4,bland,1,moult,,,,,,,,,,
mound,5,194,lousy,12,dench,5,abamp,1,mound,,,,,,,,
mount,5,47,shout,4,bland,2,count,1,mount,,,,,,,,
mourn,4,61,curry,6,splog,1,mourn,,,,,,,,,,
mouse,4,80,louse,2,house,1,mouse,,,,,,,,,,
mouth,3,24,south,2,mouth,,,,,,,,,,,,
mover,4,92,loser,17,whomp,1,mover,,,,,,,,,,
movie,4,53,singe,11,child,1,movie,,,,,,,,,,
mower,4,92,loser,17,whomp,1,mower,,,,,,,,,,
mucky,4,194,lousy,19,nymph,2,mucky,,,,,,,,,,
mucus,4,194,lousy,2,humus,1,mucus,,,,,,,,,,
muddy,5,194,lousy,19,nymph,2,mucky,1,muddy,,,,,,,,
mulch,4,194,lousy,2,gulch,1,mulch,,,,,,,,,,
mummy,5,194,lousy,19,nymph,3,madge,1,mummy,,,,,,,,
munch,4,194,lousy,5,hemps,1,munch,,,,,,,,,,
mural,3,60,carol,2,mural,,,,,,,,,,,,
murky,4,61,curry,3,burly,1,murky,,,,,,,,,,
mushy,4,194,lousy,7,shmek,1,mushy,,,,,,,,,,
music,4,130,sling,7,comfy,1,music,,,,,,,,,,
musky,4,194,lousy,7,shmek,1,musky,,,,,,,,,,
musty,4,24,south,4,algid,1,musty,,,,,,,,,,
myrrh,3,61,curry,1,myrrh,,,,,,,,,,,,
nadir,3,17,rabid,1,nadir,,,,,,,,,,,,
naive,3,10,alive,2,naive,,,,,,,,,,,,
nanny,5,118,salon,10,chynd,2,fanny,1,nanny,,,,,,,,
nasal,3,118,salon,1,nasal,,,,,,,,,,,,
nasty,2,15,nasty,,,,,,,,,,,,,,
natal,3,55,talon,1,natal,,,,,,,,,,,,
naval,5,118,salon,5,loyal,3,banco,1,naval,,,,,,,,
navel,4,55,clean,3,angel,2,navel,,,,,,,,,,
needy,3,106,olden,2,needy,,,,,,,,,,,,
neigh,3,38,deign,1,neigh,,,,,,,,,,,,
nerdy,4,92,loser,14,durry,1,nerdy,,,,,,,,,,
nerve,4,38,rouse,6,venge,1,nerve,,,,,,,,,,
never,4,92,loser,17,fundy,2,never,,,,,,,,,,
newer,5,92,loser,17,fundy,2,never,1,newer,,,,,,,,
newly,3,106,olden,1,newly,,,,,,,,,,,,
nicer,4,34,risen,5,acned,1,nicer,,,,,,,,,,
niche,3,53,singe,2,niche,,,,,,,,,,,,
niece,4,53,singe,2,niche,1,niece,,,,,,,,,,
night,4,64,hoist,6,flawn,1,night,,,,,,,,,,
ninja,4,41,anvil,2,china,1,ninja,,,,,,,,,,
ninny,3,130,sling,1,ninny,,,,,,,,,,,,
ninth,4,17,ditty,5,fohns,1,ninth,,,,,,,,,,
noble,3,80,louse,1,noble,,,,,,,,,,,,
nobly,5,194,lousy,10,gelds,3,blown,1,nobly,,,,,,,,
noise,3,53,singe,1,noise,,,,,,,,,,,,
noisy,3,130,sling,1,noisy,,,,,,,,,,,,
nomad,4,118,salon,4,among,1,nomad,,,,,,,,,,
noose,4,80,louse,5,plong,1,noose,,,,,,,,,,
north,3,5,forth,2,north,,,,,,,,,,,,
nosey,4,106,olden,4,mensh,1,nosey,,,,,,,,,,
notch,4,47,shout,3,botch,1,notch,,,,,,,,,,
novel,3,106,olden,1,novel,,,,,,,,,,,,
nudge,4,80,louse,9,undug,1,nudge,,,,,,,,,,
nurse,4,38,rouse,3,curse,2,nurse,,,,,,,,,,
nutty,3,24,south,2,nutty,,,,,,,,,,,,
nylon,3,194,lousy,1,nylon,,,,,,,,,,,,
nymph,3,194,lousy,1,nymph,,,,,,,,,,,,
oaken,4,55,clean,4,hawks,1,oaken,,,,,,,,,,
obese,4,80,louse,3,chose,1,obese,,,,,,,,,,
occur,3,61,curry,2,occur,,,,,,,,,,,,
ocean,3,55,clean,1,ocean,,,,,,,,,,,,
octal,4,55,talon,6,aloft,1,octal,,,,,,,,,,
octet,4,54,sleet,5,novum,1,octet,,,,,,,,,,
odder,4,92,loser,3,owner,2,odder,,,,,,,,,,
oddly,3,194,lousy,1,oddly,,,,,,,,,,,,
offal,4,118,salon,9,focal,1,offal,,,,,,,,,,
offer,5,92,loser,3,owner,2,odder,1,offer,,,,,,,,
often,3,54,sleet,3,often,,,,,,,,,,,,
olden,2,106,olden,,,,,,,,,,,,,,
older,3,92,loser,1,older,,,,,,,,,,,,
olive,4,53,singe,11,child,1,olive,,,,,,,,,,
ombre,4,38,rouse,2,chore,1,ombre,,,,,,,,,,
omega,3,55,clean,1,omega,,,,,,,,,,,,
onion,4,130,sling,3,unify,1,onion,,,,,,,,,,
onset,3,54,sleet,3,onset,,,,,,,,,,,,
opera,3,45,paler,3,opera,,,,,,,,,,,,
opine,4,53,singe,4,chowk,2,opine,,,,,,,,,,
opium,4,130,sling,6,chowk,1,opium,,,,,,,,,,
optic,3,64,hoist,1,optic,,,,,,,,,,,,
orbit,3,7,drift,1,orbit,,,,,,,,,,,,
order,4,20,creed,2,dryer,1,order,,,,,,,,,,
organ,4,12,arbor,3,groan,1,organ,,,,,,,,,,
other,3,28,otter,1,other,,,,,,,,,,,,
otter,2,28,otter,,,,,,,,,,,,,,
ought,3,47,shout,1,ought,,,,,,,,,,,,
ounce,3,80,louse,1,ounce,,,,,,,,,,,,
outdo,3,47,shout,2,outdo,,,,,,,,,,,,
outer,3,28,otter,1,outer,,,,,,,,,,,,
outgo,4,47,shout,2,outdo,1,outgo,,,,,,,,,,
ovary,4,20,shard,3,alarm,2,ovary,,,,,,,,,,
ovate,4,8,slate,3,abate,1,ovate,,,,,,,,,,
overt,3,28,otter,1,overt,,,,,,,,,,,,
ovine,5,53,singe,4,chowk,2,opine,1,ovine,,,,,,,,
ovoid,4,130,sling,17,pyoid,1,ovoid,,,,,,,,,,
owing,4,130,sling,5,dowdy,1,owing,,,,,,,,,,
owner,3,92,loser,3,owner,,,,,,,,,,,,
oxide,4,53,singe,11,child,1,oxide,,,,,,,,,,
ozone,4,80,louse,5,chank,1,ozone,,,,,,,,,,
paddy,5,118,salon,19,dumky,3,becap,1,paddy,,,,,,,,
pagan,3,118,salon,1,pagan,,,,,,,,,,,,
paint,4,17,taint,3,faint,2,paint,,,,,,,,,,
paler,2,45,paler,,,,,,,,,,,,,,
palsy,3,118,salon,1,palsy,,,,,,,,,,,,
panel,5,55,clean,3,angel,2,navel,1,panel,,,,,,,,
panic,4,41,anvil,5,combs,1,panic,,,,,,,,,,
pansy,3,118,salon,1,pansy,,,,,,,,,,,,
papal,5,118,salon,7,ghyll,2,cabal,1,papal,,,,,,,,
paper,3,45,paler,3,paper,,,,,,,,,,,,
parer,4,45,paler,3,paper,2,parer,,,,,,,,,,
parka,5,60,carol,9,hydra,2,karma,1,parka,,,,,,,,
parry,5,60,carol,9,hydra,2,marry,1,parry,,,,,,,,
parse,4,9,agree,3,carve,1,parse,,,,,,,,,,
party,3,4,aorta,2,party,,,,,,,,,,,,
pasta,3,15,nasty,1,pasta,,,,,,,,,,,,
paste,5,10,saute,6,bacha,3,tweep,1,paste,,,,,,,,
pasty,4,15,nasty,3,hasty,2,pasty,,,,,,,,,,
patch,5,55,talon,11,mutch,5,cowps,1,patch,,,,,,,,
patio,3,17,taint,1,patio,,,,,,,,,,,,
patsy,4,55,talon,11,mutch,1,patsy,,,,,,,,,,
patty,4,15,nasty,5,becap,1,patty,,,,,,,,,,
pause,4,42,angle,8,cuspy,1,pause,,,,,,,,,,
payee,4,42,angle,8,cuspy,1,payee,,,,,,,,,,
payer,5,45,paler,3,paper,2,parer,1,payer,,,,,,,,
