,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
deter,4,108,trier,7,ester,2,deter,,,,,,,,,,
enter,4,108,trier,7,ester,1,enter,,,,,,,,,,
ether,4,108,trier,7,ester,1,ether,,,,,,,,,,
steer,4,108,trier,7,ester,1,steer,,,,,,,,,,
utter,4,108,trier,7,ester,1,utter,,,,,,,,,,
ester,3,108,trier,7,ester,,,,,,,,,,,,
stoic,5,106,stout,7,stoop,3,stock,1,stoic,,,,,,,,
stony,5,106,stout,7,stoop,3,stock,1,stony,,,,,,,,
stool,5,106,stout,7,stoop,2,stood,1,stool,,,,,,,,
stock,4,106,stout,7,stoop,3,stock,,,,,,,,,,
stomp,4,106,stout,7,stoop,1,stomp,,,,,,,,,,
stood,4,106,stout,7,stoop,2,stood,,,,,,,,,,
stoop,3,106,stout,7,stoop,,,,,,,,,,,,
spare,7,53,crare,7,blare,4,aware,3,share,2,snare,1,spare,,,,
snare,6,53,crare,7,blare,4,aware,3,share,2,snare,,,,,,
glare,5,53,crare,7,blare,2,flare,1,glare,,,,,,,,
share,5,53,crare,7,blare,4,aware,3,share,,,,,,,,
aware,4,53,crare,7,blare,4,aware,,,,,,,,,,
flare,4,53,crare,7,blare,2,flare,,,,,,,,,,
blare,3,53,crare,7,blare,,,,,,,,,,,,
grove,6,45,prore,7,drone,3,broke,2,froze,1,grove,,,,,,
froze,5,45,prore,7,drone,3,broke,2,froze,,,,,,,,
broke,4,45,prore,7,drone,3,broke,,,,,,,,,,
crone,4,45,prore,7,drone,1,crone,,,,,,,,,,
drove,4,45,prore,7,drone,1,drove,,,,,,,,,,
erode,4,45,prore,7,drone,1,erode,,,,,,,,,,
drone,3,45,prore,7,drone,,,,,,,,,,,,
maxim,5,1135,layin,6,basic,3,mafia,1,maxim,,,,,,,,
vapid,5,1135,layin,6,basic,3,mafia,1,vapid,,,,,,,,
basis,4,1135,layin,6,basic,1,basis,,,,,,,,,,
cabal,4,1135,layin,6,basal,1,cabal,,,,,,,,,,
caulk,4,1135,layin,6,basal,1,caulk,,,,,,,,,,
kappa,4,1135,layin,6,gamma,1,kappa,,,,,,,,,,
macaw,4,1135,layin,6,gamma,1,macaw,,,,,,,,,,
madam,4,1135,layin,6,gamma,1,madam,,,,,,,,,,
mafia,4,1135,layin,6,basic,3,mafia,,,,,,,,,,
magic,4,1135,layin,6,basic,1,magic,,,,,,,,,,
magma,4,1135,layin,6,gamma,1,magma,,,,,,,,,,
mamma,4,1135,layin,6,gamma,1,mamma,,,,,,,,,,
papal,4,1135,layin,6,basal,1,papal,,,,,,,,,,
salad,4,1135,layin,6,basal,1,salad,,,,,,,,,,
salsa,4,1135,layin,6,basal,1,salsa,,,,,,,,,,
basal,3,1135,layin,6,basal,,,,,,,,,,,,
basic,3,1135,layin,6,basic,,,,,,,,,,,,
gamma,3,1135,layin,6,gamma,,,,,,,,,,,,
eying,5,1054,lined,6,being,2,eking,1,eying,,,,,,,,
neigh,5,1054,lined,6,being,2,feign,1,neigh,,,,,,,,
begin,4,1054,lined,6,being,1,begin,,,,,,,,,,
eking,4,1054,lined,6,being,2,eking,,,,,,,,,,
feign,4,1054,lined,6,being,2,feign,,,,,,,,,,
being,3,1054,lined,6,being,,,,,,,,,,,,
willy,6,920,shily,6,dimly,3,billy,2,filly,1,willy,,,,,,
filly,5,920,shily,6,dimly,3,billy,2,filly,,,,,,,,
billy,4,920,shily,6,dimly,3,billy,,,,,,,,,,
dilly,4,920,shily,6,dimly,1,dilly,,,,,,,,,,
imply,4,920,shily,6,dimly,1,imply,,,,,,,,,,
dimly,3,920,shily,6,dimly,,,,,,,,,,,,
howdy,5,626,lound,6,woody,2,dowdy,1,howdy,,,,,,,,
ionic,5,626,lound,6,sonic,2,conic,1,ionic,,,,,,,,
moody,5,626,lound,6,woody,2,goody,1,moody,,,,,,,,
bongo,4,626,lound,6,sonic,1,bongo,,,,,,,,,,
conch,4,626,lound,6,sonic,1,conch,,,,,,,,,,
conic,4,626,lound,6,sonic,2,conic,,,,,,,,,,
dodgy,4,626,lound,6,woody,1,dodgy,,,,,,,,,,
dowdy,4,626,lound,6,woody,2,dowdy,,,,,,,,,,
goody,4,626,lound,6,woody,2,goody,,,,,,,,,,
noisy,4,626,lound,6,sonic,1,noisy,,,,,,,,,,
sonic,3,626,lound,6,sonic,,,,,,,,,,,,
woody,3,626,lound,6,woody,,,,,,,,,,,,
hazel,6,499,penal,6,bagel,3,camel,2,easel,1,hazel,,,,,,
easel,5,499,penal,6,bagel,3,camel,2,easel,,,,,,,,
amend,4,499,penal,6,ashen,1,amend,,,,,,,,,,
camel,4,499,penal,6,bagel,3,camel,,,,,,,,,,
enema,4,499,penal,6,ashen,1,enema,,,,,,,,,,
gavel,4,499,penal,6,bagel,1,gavel,,,,,,,,,,
haven,4,499,penal,6,ashen,1,haven,,,,,,,,,,
hyena,4,499,penal,6,ashen,1,hyena,,,,,,,,,,
label,4,499,penal,6,bagel,1,label,,,,,,,,,,
waxen,4,499,penal,6,ashen,1,waxen,,,,,,,,,,
ashen,3,499,penal,6,ashen,,,,,,,,,,,,
bagel,3,499,penal,6,bagel,,,,,,,,,,,,
creek,4,477,drier,6,creep,1,creek,,,,,,,,,,
cruel,4,477,drier,6,creep,1,cruel,,,,,,,,,,
green,4,477,drier,6,creep,1,green,,,,,,,,,,
gruel,4,477,drier,6,creep,1,gruel,,,,,,,,,,
preen,4,477,drier,6,creep,1,preen,,,,,,,,,,
creep,3,477,drier,6,creep,,,,,,,,,,,,
evict,5,292,sleet,6,debit,2,eight,1,evict,,,,,,,,
befit,4,292,sleet,6,debit,1,befit,,,,,,,,,,
debut,4,292,sleet,6,debit,1,debut,,,,,,,,,,
edict,4,292,sleet,6,debit,1,edict,,,,,,,,,,
eight,4,292,sleet,6,debit,2,eight,,,,,,,,,,
debit,3,292,sleet,6,debit,,,,,,,,,,,,
scary,5,192,draws,6,sharp,3,scarf,1,scary,,,,,,,,
snarl,5,192,draws,6,sharp,3,scarf,1,snarl,,,,,,,,
scarf,4,192,draws,6,sharp,3,scarf,,,,,,,,,,
shark,4,192,draws,6,sharp,1,shark,,,,,,,,,,
spark,4,192,draws,6,sharp,1,spark,,,,,,,,,,
sharp,3,192,draws,6,sharp,,,,,,,,,,,,
diode,5,74,close,6,gnome,2,evoke,1,diode,,,,,,,,
phone,5,74,close,6,gnome,2,ozone,1,phone,,,,,,,,
biome,4,74,close,6,gnome,1,biome,,,,,,,,,,
evoke,4,74,close,6,gnome,2,evoke,,,,,,,,,,
ozone,4,74,close,6,gnome,2,ozone,,,,,,,,,,
gnome,3,74,close,6,gnome,,,,,,,,,,,,
waste,8,17,saute,6,baste,5,caste,4,haste,3,paste,2,taste,1,waste,,
taste,7,17,saute,6,baste,5,caste,4,haste,3,paste,2,taste,,,,
paste,6,17,saute,6,baste,5,caste,4,haste,3,paste,,,,,,
haste,5,17,saute,6,baste,5,caste,4,haste,,,,,,,,
caste,4,17,saute,6,baste,5,caste,,,,,,,,,,
baste,3,17,saute,6,baste,,,,,,,,,,,,
pupal,5,1135,layin,5,album,2,usual,1,pupal,,,,,,,,
alpha,4,1135,layin,5,album,1,alpha,,,,,,,,,,
awful,4,1135,layin,5,album,1,awful,,,,,,,,,,
usual,4,1135,layin,5,album,2,usual,,,,,,,,,,
album,3,1135,layin,5,album,,,,,,,,,,,,
seven,5,1054,lined,5,sheen,2,semen,1,seven,,,,,,,,
hymen,4,1054,lined,5,sheen,1,hymen,,,,,,,,,,
queen,4,1054,lined,5,sheen,1,queen,,,,,,,,,,
semen,4,1054,lined,5,sheen,2,semen,,,,,,,,,,
sheen,3,1054,lined,5,sheen,,,,,,,,,,,,
winch,6,920,shily,5,finch,3,cinch,2,pinch,1,winch,,,,,,
hussy,5,920,shily,5,bushy,2,husky,1,hussy,,,,,,,,
pinch,5,920,shily,5,finch,3,cinch,2,pinch,,,,,,,,
pushy,5,920,shily,5,bushy,2,mushy,1,pushy,,,,,,,,
skiff,5,920,shily,5,suing,2,skimp,1,skiff,,,,,,,,
spunk,5,920,shily,5,snuck,2,skunk,1,spunk,,,,,,,,
bunch,4,920,shily,5,humph,1,bunch,,,,,,,,,,
cinch,4,920,shily,5,finch,3,cinch,,,,,,,,,,
humid,4,920,shily,5,finch,1,humid,,,,,,,,,,
hunch,4,920,shily,5,humph,1,hunch,,,,,,,,,,
husky,4,920,shily,5,bushy,2,husky,,,,,,,,,,
munch,4,920,shily,5,humph,1,munch,,,,,,,,,,
mushy,4,920,shily,5,bushy,2,mushy,,,,,,,,,,
punch,4,920,shily,5,humph,1,punch,,,,,,,,,,
skimp,4,920,shily,5,suing,2,skimp,,,,,,,,,,
skunk,4,920,shily,5,snuck,2,skunk,,,,,,,,,,
sniff,4,920,shily,5,suing,1,sniff,,,,,,,,,,
snuff,4,920,shily,5,snuck,1,snuff,,,,,,,,,,
swing,4,920,shily,5,suing,1,swing,,,,,,,,,,
swung,4,920,shily,5,snuck,1,swung,,,,,,,,,,
bushy,3,920,shily,5,bushy,,,,,,,,,,,,
finch,3,920,shily,5,finch,,,,,,,,,,,,
humph,3,920,shily,5,humph,,,,,,,,,,,,
snuck,3,920,shily,5,snuck,,,,,,,,,,,,
suing,3,920,shily,5,suing,,,,,,,,,,,,
vouch,5,626,lound,5,cough,2,pouch,1,vouch,,,,,,,,
bough,4,626,lound,5,cough,1,bough,,,,,,,,,,
couch,4,626,lound,5,cough,1,couch,,,,,,,,,,
pouch,4,626,lound,5,cough,2,pouch,,,,,,,,,,
cough,3,626,lound,5,cough,,,,,,,,,,,,
swoop,5,422,snool,5,spook,2,scoop,1,swoop,,,,,,,,
scoff,4,422,snool,5,shock,1,scoff,,,,,,,,,,
scoop,4,422,snool,5,spook,2,scoop,,,,,,,,,,
shook,4,422,snool,5,spook,1,shook,,,,,,,,,,
showy,4,422,snool,5,shock,1,showy,,,,,,,,,,
smock,4,422,snool,5,shock,1,smock,,,,,,,,,,
smoky,4,422,snool,5,shock,1,smoky,,,,,,,,,,
spoof,4,422,snool,5,spook,1,spoof,,,,,,,,,,
shock,3,422,snool,5,shock,,,,,,,,,,,,
spook,3,422,snool,5,spook,,,,,,,,,,,,
harsh,4,383,carry,5,karma,1,harsh,,,,,,,,,,
larva,4,383,carry,5,karma,1,larva,,,,,,,,,,
marsh,4,383,carry,5,karma,1,marsh,,,,,,,,,,
parka,4,383,carry,5,karma,1,parka,,,,,,,,,,
karma,3,383,carry,5,karma,,,,,,,,,,,,
clamp,5,356,clash,5,clank,2,claim,1,clamp,,,,,,,,
quash,5,356,clash,5,swash,2,gnash,1,quash,,,,,,,,
awash,4,356,clash,5,swash,1,awash,,,,,,,,,,
clack,4,356,clash,5,clank,1,clack,,,,,,,,,,
claim,4,356,clash,5,clank,2,claim,,,,,,,,,,
clang,4,356,clash,5,clank,1,clang,,,,,,,,,,
gnash,4,356,clash,5,swash,2,gnash,,,,,,,,,,
smash,4,356,clash,5,swash,1,smash,,,,,,,,,,
snaky,4,356,clash,5,spawn,1,snaky,,,,,,,,,,
spank,4,356,clash,5,spawn,1,spank,,,,,,,,,,
swami,4,356,clash,5,spawn,1,swami,,,,,,,,,,
swamp,4,356,clash,5,spawn,1,swamp,,,,,,,,,,
clank,3,356,clash,5,clank,,,,,,,,,,,,
spawn,3,356,clash,5,spawn,,,,,,,,,,,,
swash,3,356,clash,5,swash,,,,,,,,,,,,
nudge,6,324,guile,5,fudge,3,budge,2,judge,1,nudge,,,,,,
hinge,5,324,guile,5,singe,2,binge,1,hinge,,,,,,,,
judge,5,324,guile,5,fudge,3,budge,2,judge,,,,,,,,
binge,4,324,guile,5,singe,2,binge,,,,,,,,,,
budge,4,324,guile,5,fudge,3,budge,,,,,,,,,,
fugue,4,324,guile,5,fudge,1,fugue,,,,,,,,,,
midge,4,324,guile,5,singe,1,midge,,,,,,,,,,
siege,4,324,guile,5,singe,1,siege,,,,,,,,,,
fudge,3,324,guile,5,fudge,,,,,,,,,,,,
singe,3,324,guile,5,singe,,,,,,,,,,,,
tepid,5,292,sleet,5,fetch,2,teddy,1,tepid,,,,,,,,
ethic,4,292,sleet,5,fetch,1,ethic,,,,,,,,,,
fetid,4,292,sleet,5,fetch,1,fetid,,,,,,,,,,
teddy,4,292,sleet,5,fetch,2,teddy,,,,,,,,,,
fetch,3,292,sleet,5,fetch,,,,,,,,,,,,
dopey,4,264,woven,5,model,1,dopey,,,,,,,,,,
golem,4,264,woven,5,model,1,golem,,,,,,,,,,
gooey,4,264,woven,5,model,1,gooey,,,,,,,,,,
modem,4,264,woven,5,model,1,modem,,,,,,,,,,
model,3,264,woven,5,model,,,,,,,,,,,,
swear,7,239,baler,5,cedar,4,shear,3,smear,2,spear,1,swear,,,,
spear,6,239,baler,5,cedar,4,shear,3,smear,2,spear,,,,,,
smear,5,239,baler,5,cedar,4,shear,3,smear,,,,,,,,
shear,4,239,baler,5,cedar,4,shear,,,,,,,,,,
cedar,3,239,baler,5,cedar,,,,,,,,,,,,
vaunt,7,236,taint,5,daunt,4,gaunt,3,haunt,2,jaunt,1,vaunt,,,,
jaunt,6,236,taint,5,daunt,4,gaunt,3,haunt,2,jaunt,,,,,,
haunt,5,236,taint,5,daunt,4,gaunt,3,haunt,,,,,,,,
vault,5,236,taint,5,caput,2,fault,1,vault,,,,,,,,
fault,4,236,taint,5,caput,2,fault,,,,,,,,,,
gamut,4,236,taint,5,caput,1,gamut,,,,,,,,,,
gaunt,4,236,taint,5,daunt,4,gaunt,,,,,,,,,,
yacht,4,236,taint,5,caput,1,yacht,,,,,,,,,,
caput,3,236,taint,5,caput,,,,,,,,,,,,
daunt,3,236,taint,5,daunt,,,,,,,,,,,,
viola,5,222,salon,5,afoul,2,cloak,1,viola,,,,,,,,
aloud,4,222,salon,5,afoul,1,aloud,,,,,,,,,,
cloak,4,222,salon,5,afoul,2,cloak,,,,,,,,,,
offal,4,222,salon,5,afoul,1,offal,,,,,,,,,,
afoul,3,222,salon,5,afoul,,,,,,,,,,,,
frown,6,195,croon,5,groin,3,brown,2,drown,1,frown,,,,,,
drown,5,195,croon,5,groin,3,brown,2,drown,,,,,,,,
ivory,5,195,croon,5,fjord,2,glory,1,ivory,,,,,,,,
visor,5,195,croon,5,furor,2,vigor,1,visor,,,,,,,,
brown,4,195,croon,5,groin,3,brown,,,,,,,,,,
flour,4,195,croon,5,fjord,1,flour,,,,,,,,,,
glory,4,195,croon,5,fjord,2,glory,,,,,,,,,,
grown,4,195,croon,5,groin,1,grown,,,,,,,,,,
humor,4,195,croon,5,furor,1,humor,,,,,,,,,,
juror,4,195,croon,5,furor,1,juror,,,,,,,,,,
sword,4,195,croon,5,fjord,1,sword,,,,,,,,,,
vigor,4,195,croon,5,furor,2,vigor,,,,,,,,,,
fjord,3,195,croon,5,fjord,,,,,,,,,,,,
furor,3,195,croon,5,furor,,,,,,,,,,,,
groin,3,195,croon,5,groin,,,,,,,,,,,,
quark,5,192,draws,5,chair,2,alarm,1,quark,,,,,,,,
alarm,4,192,draws,5,chair,2,alarm,,,,,,,,,,
charm,4,192,draws,5,chair,1,charm,,,,,,,,,,
flair,4,192,draws,5,chair,1,flair,,,,,,,,,,
chair,3,192,draws,5,chair,,,,,,,,,,,,
maple,6,170,aisle,5,cable,3,eagle,2,ladle,1,maple,,,,,,
ankle,5,170,aisle,5,ample,2,angle,1,ankle,,,,,,,,
ladle,5,170,aisle,5,cable,3,eagle,2,ladle,,,,,,,,
amble,4,170,aisle,5,ample,1,amble,,,,,,,,,,
angle,4,170,aisle,5,ample,2,angle,,,,,,,,,,
apple,4,170,aisle,5,ample,1,apple,,,,,,,,,,
eagle,4,170,aisle,5,cable,3,eagle,,,,,,,,,,
fable,4,170,aisle,5,cable,1,fable,,,,,,,,,,
ample,3,170,aisle,5,ample,,,,,,,,,,,,
cable,3,170,aisle,5,cable,,,,,,,,,,,,
tatty,7,118,nasty,5,batty,4,catty,3,fatty,2,patty,1,tatty,,,,
patty,6,118,nasty,5,batty,4,catty,3,fatty,2,patty,,,,,,
fatty,5,118,nasty,5,batty,4,catty,3,fatty,,,,,,,,
catty,4,118,nasty,5,batty,4,catty,,,,,,,,,,
batty,3,118,nasty,5,batty,,,,,,,,,,,,
doubt,4,111,tonic,5,boost,1,doubt,,,,,,,,,,
hotly,4,111,tonic,5,boost,1,hotly,,,,,,,,,,
joust,4,111,tonic,5,boost,1,joust,,,,,,,,,,
moult,4,111,tonic,5,boost,1,moult,,,,,,,,,,
boost,3,111,tonic,5,boost,,,,,,,,,,,,
crest,4,108,trier,5,crept,1,crest,,,,,,,,,,
erect,4,108,trier,5,crept,1,erect,,,,,,,,,,
erupt,4,108,trier,5,crept,1,erupt,,,,,,,,,,
wrest,4,108,trier,5,crept,1,wrest,,,,,,,,,,
crept,3,108,trier,5,crept,,,,,,,,,,,,
pivot,5,106,stout,5,bigot,2,pilot,1,pivot,,,,,,,,
idiot,4,106,stout,5,bigot,1,idiot,,,,,,,,,,
ingot,4,106,stout,5,bigot,1,ingot,,,,,,,,,,
pilot,4,106,stout,5,bigot,2,pilot,,,,,,,,,,
bigot,3,106,stout,5,bigot,,,,,,,,,,,,
shave,7,95,shale,5,shade,4,shake,3,shame,2,shape,1,shave,,,,
shape,6,95,shale,5,shade,4,shake,3,shame,2,shape,,,,,,
shame,5,95,shale,5,shade,4,shake,3,shame,,,,,,,,
shake,4,95,shale,5,shade,4,shake,,,,,,,,,,
shade,3,95,shale,5,shade,,,,,,,,,,,,
savor,5,85,armor,5,valor,2,favor,1,savor,,,,,,,,
favor,4,85,armor,5,valor,2,favor,,,,,,,,,,
labor,4,85,armor,5,valor,1,labor,,,,,,,,,,
vapor,4,85,armor,5,valor,1,vapor,,,,,,,,,,
valor,3,85,armor,5,valor,,,,,,,,,,,,
staff,7,79,slant,5,stack,4,staid,3,stamp,2,stash,1,staff,,,,
stash,6,79,slant,5,stack,4,staid,3,stamp,2,stash,,,,,,
stamp,5,79,slant,5,stack,4,staid,3,stamp,,,,,,,,
staid,4,79,slant,5,stack,4,staid,,,,,,,,,,
stack,3,79,slant,5,stack,,,,,,,,,,,,
tepee,5,60,tuile,5,theme,2,tense,1,tepee,,,,,,,,
tense,4,60,tuile,5,theme,2,tense,,,,,,,,,,
these,4,60,tuile,5,theme,1,these,,,,,,,,,,
thyme,4,60,tuile,5,theme,1,thyme,,,,,,,,,,
theme,3,60,tuile,5,theme,,,,,,,,,,,,
water,7,48,tater,5,cater,4,eater,3,hater,2,later,1,water,,,,
later,6,48,tater,5,cater,4,eater,3,hater,2,later,,,,,,
hater,5,48,tater,5,cater,4,eater,3,hater,,,,,,,,
eater,4,48,tater,5,cater,4,eater,,,,,,,,,,
cater,3,48,tater,5,cater,,,,,,,,,,,,
swore,5,45,prore,5,chore,2,snore,1,swore,,,,,,,,
score,4,45,prore,5,chore,1,score,,,,,,,,,,
shore,4,45,prore,5,chore,1,shore,,,,,,,,,,
snore,4,45,prore,5,chore,2,snore,,,,,,,,,,
chore,3,45,prore,5,chore,,,,,,,,,,,,
apply,5,1135,layin,4,allay,2,amply,1,apply,,,,,,,,
naval,5,1135,layin,4,banal,2,nasal,1,naval,,,,,,,,
aging,4,1135,layin,4,aping,1,aging,,,,,,,,,,
amply,4,1135,layin,4,allay,2,amply,,,,,,,,,,
axial,4,1135,layin,4,alibi,1,axial,,,,,,,,,,
bylaw,4,1135,layin,4,allay,1,bylaw,,,,,,,,,,
canal,4,1135,layin,4,banal,1,canal,,,,,,,,,,
china,4,1135,layin,4,aping,1,china,,,,,,,,,,
iliac,4,1135,layin,4,alibi,1,iliac,,,,,,,,,,
nasal,4,1135,layin,4,banal,2,nasal,,,,,,,,,,
ninja,4,1135,layin,4,aping,1,ninja,,,,,,,,,,
villa,4,1135,layin,4,alibi,1,villa,,,,,,,,,,
alibi,3,1135,layin,4,alibi,,,,,,,,,,,,
allay,3,1135,layin,4,allay,,,,,,,,,,,,
aping,3,1135,layin,4,aping,,,,,,,,,,,,
banal,3,1135,layin,4,banal,,,,,,,,,,,,
gully,6,920,shily,4,bully,3,dully,2,fully,1,gully,,,,,,
fully,5,920,shily,4,bully,3,dully,2,fully,,,,,,,,
dully,4,920,shily,4,bully,3,dully,,,,,,,,,,
fussy,4,920,shily,4,dusky,1,fussy,,,,,,,,,,
gypsy,4,920,shily,4,dusky,1,gypsy,,,,,,,,,,
lucky,4,920,shily,4,bulky,1,lucky,,,,,,,,,,
lumpy,4,920,shily,4,bulky,1,lumpy,,,,,,,,,,
musky,4,920,shily,4,dusky,1,musky,,,,,,,,,,
pulpy,4,920,shily,4,bulky,1,pulpy,,,,,,,,,,
bulky,3,920,shily,4,bulky,,,,,,,,,,,,
bully,3,920,shily,4,bully,,,,,,,,,,,,
dusky,3,920,shily,4,dusky,,,,,,,,,,,,
lobby,6,626,lound,4,logic,3,loopy,2,lowly,1,lobby,,,,,,
lowly,5,626,lound,4,logic,3,loopy,2,lowly,,,,,,,,
loopy,4,626,lound,4,logic,3,loopy,,,,,,,,,,
logic,3,626,lound,4,logic,,,,,,,,,,,,
fecal,4,499,penal,4,decal,1,fecal,,,,,,,,,,
legal,4,499,penal,4,decal,1,legal,,,,,,,,,,
medal,4,499,penal,4,decal,1,medal,,,,,,,,,,
decal,3,499,penal,4,decal,,,,,,,,,,,,
greed,6,477,drier,4,breed,3,creed,2,freed,1,greed,,,,,,
freed,5,477,drier,4,breed,3,creed,2,freed,,,,,,,,
creed,4,477,drier,4,breed,3,creed,,,,,,,,,,
fresh,4,477,drier,4,cress,1,fresh,,,,,,,,,,
press,4,477,drier,4,cress,1,press,,,,,,,,,,
wreck,4,477,drier,4,cress,1,wreck,,,,,,,,,,
breed,3,477,drier,4,breed,,,,,,,,,,,,
cress,3,477,drier,4,cress,,,,,,,,,,,,
flock,5,422,snool,4,clock,2,block,1,flock,,,,,,,,
flown,5,422,snool,4,blond,2,clown,1,flown,,,,,,,,
jumbo,5,422,snool,4,opium,2,gumbo,1,jumbo,,,,,,,,
block,4,422,snool,4,clock,2,block,,,,,,,,,,
bloom,4,422,snool,4,blood,1,bloom,,,,,,,,,,
blown,4,422,snool,4,blond,1,blown,,,,,,,,,,
cloud,4,422,snool,4,clock,1,cloud,,,,,,,,,,
clown,4,422,snool,4,blond,2,clown,,,,,,,,,,
flood,4,422,snool,4,blood,1,flood,,,,,,,,,,
gloom,4,422,snool,4,blood,1,gloom,,,,,,,,,,
gumbo,4,422,snool,4,opium,2,gumbo,,,,,,,,,,
hippo,4,422,snool,4,opium,1,hippo,,,,,,,,,,
blond,3,422,snool,4,blond,,,,,,,,,,,,
blood,3,422,snool,4,blood,,,,,,,,,,,,
clock,3,422,snool,4,clock,,,,,,,,,,,,
opium,3,422,snool,4,opium,,,,,,,,,,,,
augur,4,383,carry,4,lunar,1,augur,,,,,,,,,,
sugar,4,383,carry,4,lunar,1,sugar,,,,,,,,,,
urban,4,383,carry,4,lunar,1,urban,,,,,,,,,,
lunar,3,383,carry,4,lunar,,,,,,,,,,,,
slime,5,324,guile,4,elide,2,slice,1,slime,,,,,,,,
deuce,4,324,guile,4,undue,1,deuce,,,,,,,,,,
elude,4,324,guile,4,flume,1,elude,,,,,,,,,,
ensue,4,324,guile,4,undue,1,ensue,,,,,,,,,,
fluke,4,324,guile,4,flume,1,fluke,,,,,,,,,,
plume,4,324,guile,4,flume,1,plume,,,,,,,,,,
slice,4,324,guile,4,elide,2,slice,,,,,,,,,,
slide,4,324,guile,4,elide,1,slide,,,,,,,,,,
venue,4,324,guile,4,undue,1,venue,,,,,,,,,,
elide,3,324,guile,4,elide,,,,,,,,,,,,
flume,3,324,guile,4,flume,,,,,,,,,,,,
undue,3,324,guile,4,undue,,,,,,,,,,,,
murky,5,298,cursi,4,furry,2,burly,1,murky,,,,,,,,
blurb,4,298,cursi,4,wrung,1,blurb,,,,,,,,,,
burly,4,298,cursi,4,furry,2,burly,,,,,,,,,,
drunk,4,298,cursi,4,wrung,1,drunk,,,,,,,,,,
gruff,4,298,cursi,4,wrung,1,gruff,,,,,,,,,,
hurry,4,298,cursi,4,furry,1,hurry,,,,,,,,,,
furry,3,298,cursi,4,furry,,,,,,,,,,,,
wrung,3,298,cursi,4,wrung,,,,,,,,,,,,
money,5,264,woven,4,boney,2,honey,1,money,,,,,,,,
honey,4,264,woven,4,boney,2,honey,,,,,,,,,,
nosey,4,264,woven,4,boney,1,nosey,,,,,,,,,,
boney,3,264,woven,4,boney,,,,,,,,,,,,
stuff,6,237,suint,4,stuck,3,study,2,stump,1,stuff,,,,,,
stilt,5,237,suint,4,shift,2,spilt,1,stilt,,,,,,,,
stump,5,237,suint,4,stuck,3,study,2,stump,,,,,,,,
spilt,4,237,suint,4,shift,2,spilt,,,,,,,,,,
study,4,237,suint,4,stuck,3,study,,,,,,,,,,
swift,4,237,suint,4,shift,1,swift,,,,,,,,,,
shift,3,237,suint,4,shift,,,,,,,,,,,,
stuck,3,237,suint,4,stuck,,,,,,,,,,,,
tally,6,236,taint,4,tacky,3,tabby,2,taffy,1,tally,,,,,,
taffy,5,236,taint,4,tacky,3,tabby,2,taffy,,,,,,,,
tabby,4,236,taint,4,tacky,3,tabby,,,,,,,,,,
tacky,3,236,taint,4,tacky,,,,,,,,,,,,
cross,6,195,croon,4,crock,3,croup,2,crowd,1,cross,,,,,,
crowd,5,195,croon,4,crock,3,croup,2,crowd,,,,,,,,
irony,5,195,croon,4,prong,2,frond,1,irony,,,,,,,,
croup,4,195,croon,4,crock,3,croup,,,,,,,,,,
frond,4,195,croon,4,prong,2,frond,,,,,,,,,,
wrong,4,195,croon,4,prong,1,wrong,,,,,,,,,,
crock,3,195,croon,4,crock,,,,,,,,,,,,
prong,3,195,croon,4,prong,,,,,,,,,,,,
braid,4,192,draws,4,brand,1,braid,,,,,,,,,,
brawn,4,192,draws,4,brawl,1,brawn,,,,,,,,,,
crawl,4,192,draws,4,brawl,1,crawl,,,,,,,,,,
fraud,4,192,draws,4,brand,1,fraud,,,,,,,,,,
grand,4,192,draws,4,brand,1,grand,,,,,,,,,,
prawn,4,192,draws,4,brawl,1,prawn,,,,,,,,,,
brand,3,192,draws,4,brand,,,,,,,,,,,,
brawl,3,192,draws,4,brawl,,,,,,,,,,,,
lance,4,170,aisle,4,halve,1,lance,,,,,,,,,,
value,4,170,aisle,4,halve,1,value,,,,,,,,,,
valve,4,170,aisle,4,halve,1,valve,,,,,,,,,,
halve,3,170,aisle,4,halve,,,,,,,,,,,,
musty,6,156,units,4,dusty,3,gusty,2,lusty,1,musty,,,,,,
lusty,5,156,units,4,dusty,3,gusty,2,lusty,,,,,,,,
gusty,4,156,units,4,dusty,3,gusty,,,,,,,,,,
dusty,3,156,units,4,dusty,,,,,,,,,,,,
dodge,5,149,louse,4,movie,2,booze,1,dodge,,,,,,,,
booze,4,149,louse,4,movie,2,booze,,,,,,,,,,
voice,4,149,louse,4,movie,1,voice,,,,,,,,,,
movie,3,149,louse,4,movie,,,,,,,,,,,,
sorry,5,138,horny,4,wordy,2,lorry,1,sorry,,,,,,,,
lorry,4,138,horny,4,wordy,2,lorry,,,,,,,,,,
worry,4,138,horny,4,wordy,1,worry,,,,,,,,,,
wordy,3,138,horny,4,wordy,,,,,,,,,,,,
prize,6,136,prise,4,price,3,pride,2,prime,1,prize,,,,,,
prime,5,136,prise,4,price,3,pride,2,prime,,,,,,,,
pride,4,136,prise,4,price,3,pride,,,,,,,,,,
price,3,136,prise,4,price,,,,,,,,,,,,
revel,5,122,riser,4,rebel,2,repel,1,revel,,,,,,,,
renew,4,122,riser,4,rebel,1,renew,,,,,,,,,,
repel,4,122,riser,4,rebel,2,repel,,,,,,,,,,
